highest,"সর্বাধিক (Adj.), সর্বোচ্চ (Adj.), চরম (Adj.), মহত্তম (Adj.), সর্বোত্কৃষ্ট (Adj.), জ্যেষ্ঠ(Adj.), শীর্ষস্থানীয় (Adj.)",,
highly,"অত্যন্ত (Adv.), অতিশয় (Adv.), সম্পূর্ণভাবে (Adv.), উপরে (Adv.), মাত্রাতিরিক্তভাবে (Adv.), একেবারে (Adv.), জোরে (Adv.), সত্যই (Adv.), যথার্থই (Adv.), যথাযথভাবে (Adv.), ঊর্ধ্বভাগে (Adv.), ঊর্ধ্বদিকে (Adv.), অতীত (Adv.), অধিকতর উচ্চে (Adv.), পূর্বে (Adv.)",,
highness,রাজারাজড়াদের মর্যাদাসূচক আখ্যাবিশেষ,,
his highness,মাননীয়,,
his exalted highness,"মহামাননীয়, মহামাননীয়",,
his royal highness,মহামান্য,,
hijack,মদ্যের অবৈধ চালানকারীদের পাকড়াও করিয়া তাহাদের নিকট হইটে ঘুসবাবদ টাকা বা মদ আদায়,,
hijacker,হাইজ্যেকের (N),,
hijacking,হাইজ্যেক (N),,
hike,"পল্লী অঞ্চলে পদব্রজে দীর্ঘ ভ্রমণ, পরিশ্রমসহকারে হাঁটা",,
hitch hike,ঝিঁকা ভাড়ায়,,
hilarious,"অত্যাধিক হাসিখুশি, যত্পরোনাস্তি উল্লসিত",,
hilarity,"হাসিখুশি ভাব (N), উল্লাসপূর্ণ হৈচৈ (N), পরমোল্লাস (N), স্ফূর্তি (N), প্রমোদ (N)",,
hill,পাহাড়,,
hill myna,"ময়না, ময়না",,
hill under water,"ডুবোপাহাড়, ডুবোপাহাড়",,
hill side,পার্বত্য দিকে,,
hill man,"পার্বত্য মানুষ, পার্বত্যাঁচলবাসী, পাহাড়িয়া লোক",,
hill men,"পার্বত্য পুরুষদের, পাহাড়িয়া জাতি",,
hill top,"পাহাড় চুড়া, পাহাড়ের চুড়া",,
hill district,পার্বত্যাঁচল,,
hilling,"ছাঁচে গঠন (N), ছাঁচ - নির্মাণ (N)",,
hillock,গণ্ডশৈল,,
hilt,"তরবারির বা ছোরার হাতল, দামাট",,
him,"তাহাকে, তাঁহাকে",,
himself,"সে বা তিনি স্বয়ং, নিজে, নিজকে",,
hind,হরিণী,,
hind limb,পশ্চাৎপদ,,
hind wing,পশ্চাৎপক্ষ,,
hind limb,পশ্চাৎপদ,,
hind foot,পিছনের পা,,
hind leg,পিছনের পা,,
hind brain,হিন্দ মস্তিষ্ক,,
hind wing,পশ্চাৎপক্ষ,,
hinder,"পিছনের, সর্বশেষে অবস্থিত",,
hinder most,সর্বপশ্চাদবর্তী,,
hindering,"বাধক (Adj.), প্রতিবন্ধক (Adj.), রোধক (Adj.)",,
hindi,হিন্দিভাষা,,
hindrance,বাধা,,
hindu,"হিন্দু, হিন্দুস্থান বা ভারতবর্ষের লোক",,
hindu law,হিন্দু আইন,,
hindustani,হিন্দুস্তানী লোক,,
hinge,"কবজা, প্রাণী ফল প্রভৃতির দ্বিপুটক খোলার জোড়",,
hinge joint,"যৌথ কবজা, কপাট সন্ধি",,
hint,"ঈষত্ বা পরোক্ষ উল্লেখ, সংকেত, আভাস",,
hinterland,পশ্চাৎপ্রদেশ,,
hip,"নিতম্ব, পাছা",,
hip pocket,প্যাণ্টের পকেট,,
hip bone,পাছার হাড়,,
hip bath,হিপ গোসলখানা'র,,
hippie,মাদকসেবী (N),,
hippo,জলহস্তী,,
hippodrome,"ঘোডা বা রথের ধারন-প্রতিযোগীতার মাঠ, মল্লভূমি",,
hippopotamus,জলহস্তী,,
hippy,"সমাজদ্রোহী, মাদকসেবন, যৌনস্বাধীনতা",,
hire,"ভাড়া, ভাড়া করা বা মজুরি দিয়া নিযুক্ত করা",,
hire purchase,ক্রয় ভাড়া,,
hire purchase system,ক্রয় সিস্টেম ভাড়া,,
hire of land,জমি ইজারা,,
hire charge,"ভাড়ামূল্য, ভাড়া, ভাড়ামূল্য",,
hired,"ভাড়াটে (Adj.), ঠিকা (Adj.), ভাড়া - করা (Adj.)",,
hirsute,লোমশ,,
his,"তাহার, তাঁহার, ইহার",,
his holiness,তাঁর পবিত্রতা,,
his wings are sprouting,"দেবতুল্য, ও হল দেবতুল্য মানুষ",,
hispanic,স্পেইনদেশীয়,,
hiss,হিসহিস ধ্বনি করা,,
hissed,হিসহিস ধ্বনি,,
historian,"ইতিহাস-রচিয়তা, ইতিবৃত্তকার, ইতিহাস-অনুযায়ী",,
historic,"ঐতিহাসিক (Adj.), ইতিহাস (Adj.), ইতিহাস - অনুযায়ী (Adj.)",,
historical,"ঐতিহাসিক, ইতিহাস, ইতিহাস-অনুযায়ী",,
historical method,"ঐতিহাসিক পদ্ধতি, ঐতিহাসিক দৃষ্টিকোণ হইতে ঘটনাদির বিচার",,
history,"ঘটনা-বিবরণ, ইতিহাস",,
history sheet,কর্মলিপি,,
history of services,কৃত্যকবৃত্ত,,
histrionic,"রঙ্গমঞ্চাভিনেতা সংক্রান্ত, নাটুকে, ভণ্ডামিপূর্ণ",,
hit,"অস্ত্রাদি দ্বারা আঘাত করা, হঠাত্ আবিষ্কার করা",,
hit songs,"গান হিট, জনপ্রিয় গান",,
hit and run,আঘাত করে পালানো,,
hit it,"আঘাত করো, সঠিক অনুমান কর, সঠিক অনুমান করা",,
hit out,"আঘার করিয়া ত্তড়ান, আঘাত করিয়া ওড়ান",,
hard hit,হার্ড হিট,,
hit parade,"আঘাত প্যারেড, সর্বাধিক বিক্রীত গানের রেকর্ডের তালিকা",,
hit rate,লক্ষ্যভেদ হার,,
hitch,ঝাঁকি দিয়া চলা,,
hitch ones wagon to a star,"একটি তারকা ঝিঁকা বেশী কামরা, মস্ত কোন কিছুর বা কারো অনুচর বা ল্যাংবোট হয়ে আখের গোছানো",,
hitchhike,হিচ - হায্ক করা (V),,
hither,"এইস্থানে, এখানে, অত্র",,
hitting,"আঘাত, আঘাত করা",,
hive,"মউমাছিদের কৃত্রিম বাসা, মউচাক, মধুচক্র, জনাকীর্ণ স্থান",,
hives,"রক্তবর্ণ দদ্রুজাতীয় চর্মরোগবিশেষ, আমবাত",,
ho,মনোযোগ-আকর্ষণ,,
hoar,"ধূসরাভ শুভ্র, পলিত",,
hoar stone,বিবর্ণতাপ্রাপ্ত,,
hoard,"ভাণ্ডার (N), সম্পদ্ (N), গুণ্ডা ভাণ্ডার (N), মজুত - করা বস্তু (N), জমা করিয়া রাখা (V), গোপনে রাখা (V), গোপনে মজুত করা (V)",,
hoarder,মজুতদার (N),,
hoarding,মজুদ,,
hoarse,"কর্কশ (Adj.), ফেঁসফেঁসে (Adj.)",,
hoarseness,"কর্কশতা (N), ফেঁসফেঁসেতা (N)",,
hoary,বয়সের দরুন শুভ্র বা পালিত,,
hoax,"ধোঁকা, ফাঁকি",,
hoaxer,"ভাঁত্ততাবাজ (N), ধাপ্পাবাজ (N)",,
hoaxing,"ধোঁকাবাজ (Adj.), ধোঁকাবাজি (N)",,
hob,"জিনিসপত্র গরম রাখার জন্য উনানের পার্শ্বস্থ তাকবিশেষ, উনানের পিঠ",,
hob nail,গ্রামবাসী পেরেক,,
hobble,খোঁড়াইয়া খোঁড়াইয়া বা জবুথবুভাবে চলা,,
hobby,"ক্ষুদ্র অথচ শক্তিশালী ও চটপটে ঘোড়া, শেখর পেশা, শখ, খোশখেয়াল",,
hobby horse,"খেলনা ঘোড়া, খেলনা ঘোড়া",,
hobby horse,"খেলনা ঘোড়া, খেলনা ঘোড়া",,
hobbyhorse,"কাঠের ঘোড়া (N), প্রি় বিষয়বস্তু (N), খেলনা - ঘোড়া (N)",,
hobgoblin,"দুষ্ট পরী, জুজু, ভূত",,
hobnailed,পেরেক - আঁটা (Adj.),,
hobnob,"বন্ধুভাবে মেলা-মেশা করা, খুব মেলামেশা করা",,
hock,দেশের যে কোন সাদা মদ,,
hock tide,Hock জোয়ার,,
hockey,হকিখেলা (N),,
hod,ইট বা চুন-সুরকি বহনের পাত্রবিশেষ,,
hodgepodge,"খিচুড়ি (N), জগাখিচুড়ি (N)",,
hoe,মাটি খুঁড়িয়া তুলিয়া গুঁড়া করার ও আগাছা দূর করার যন্ত্রবিশেষ,,
hog,"শূকর, খাসি-করা শূকর",,
hogging,"নুড়ি (N), কাঁকর (N)",,
hogshead,"বড় পিপাবিশেষ, মদ্যাদির পরিমাণ বিশেষ",,
hoist,উত্তোলন করা,,
hoisted,"দড়িদড়া বাঁধিয়া উত্তোলন করা, লিফট, উত্তোলক যন্ত্র, উত্তোলন",,
hold,"রাখা (V), ধরা (V), সহ্য করা (V), আঁকড়াইয়া ধরা (V), আঁটিয়া থাকা (V), ধারণ করা (V), অধিকারলাভ করা (V), অধিকারে পাত্তয়া (V), যুক্তি দ্বারা সমর্থন করা (V), পোষণ করা (V), অধিষ্ঠান করা (V), অভ্যন্তরে ধারণ করা (V), ধরিয়া রাখা (V), দখলে রাখা (V), আকর্ষণ করা (V), আটক রাখা (V), আঁটা (V), বিবেচনা করা (V), সংযত করা (V), অনুষ্ঠান করা (V), বিলম্বিত করান (V), স্থির থাকা (V), অটল থাকা (V), ধারণ (N), ধারণ - প্রণালী (N), জাহাজের খোল (N), আয়ত্তি (N), বশ (N), হাজত (N), খোল (N), দুর্গ (N)",,
holder,ধারণকারী,,
holder of registration certificate,"রেজিস্ট্রেশন সার্টিফিকেটের ধারক, নিবন্ধন পত্র ধারক",,
holding,"ধৃত বস্তু ইজারা বা পাট্টা লওয়া ভূ-সম্পত্তি, ধারণ, আয়ত্তি",,
holding company,"কোম্পানি, নিয়ন্ত্রণকারী কোম্পানী",,
hole,"গর্ত, কোটর, গুহা, ছিদ্র, আশ্রয়স্থল",,
holiday,ছুটির ও আমোদের দিন,,
holiday makers,"ছুটির প্রস্তুতকারকসমূহের, যাহারা ছুটির দিন যাপন করিতে আসিয়াছে, উত্সবকারিগণ",,
holiness,পোপের আখ্যা,,
holler,তীব্রস্বরে বা তারস্বরে চীত্কার করা,,
hollow,"দাবিয়া যাওয়া জায়গা, টোল, ঠালা, খাঁজ",,
holly,জামের ন্যায় লাল রসাল ফলযুক্ত চিরশ্যামল গুল্মবিশেষ,,
hollyhock,নানাবর্ণ পুষ্পপ্রসু উচু গাছবিশেষ,,
holocaust,"হোমবিশেষ, ব্যাপক হত্যাকাণ্ড",,
holster,পিস্তল রাখার খাপ,,
holy,"পবিত্রচেতা, বিশুদ্ধচেতা, পূতরচিতা",,
holy of holies,ইহুদিদের তাঁরুনির্মিত গির্জার অন্দরমহল,,
holy war,"জেহাদ, ধর্মযুদ্ধ",,
holy one,পরমেশ্বর,,
holy land,"পবিত্র ভূমি, পুণ্যভূমি",,
holy writ,পবিত্র রিট,,
holy spirit,পবিত্র আত্মা,,
homage,আনুগত্য-স্বীকার,,
home,"বাসভবন, আবাস, স্বগৃহ",,
home made,গৃহজাত,,
home town,হোম শহরে,,
home sapiens,বর্তমানে যে মানবগোষ্ঠী পৃথিবীতে আছে তাহাদের নৃতাত্বিক নাম,,
home rule,স্বায়ত্তশাসন,,
homely,"পারিবারিক, সুপরিচিত, ছলচাতুবিহীন",,
homeopath,"সদৃশবিধানী চিকিত্সক (N), হোমিত্তপ্যাথি চিকিত্সক (N)",,
homeopathist,"সদৃশবিধানী চিকিত্সক (N), হোমিত্তপ্যাথি চিকিত্সক (N)",,
homeopathy,"সদৃশবিধান (N), হোমিত্তপ্যাথি (N)",,
homey,স্বগৃহগামী,,
homicidal,"নরঘাতী, স্বশ্রেণীঘাতক, হত্যাপূর্ণ",,
homicide,"নরহত্যা, স্বশ্রেণীঘাতক",,
homily,সাদাসিধ ব্যাখ্যামূলক ব্যাখ্যামূলক ধর্মোপদেশ,,
homing,স্বগৃহে প্রত্যাবর্তন,,
hominy,দুধে বা জলে সিদ্ধ ভুট্টাচূর্ণ,,
homo,চপল,,
homo homini lupus,মানুষ মানুষের প্রতি হিংসাপরায়ণ,,
homo sapience,"হোমো বিচক্ষণতা, সমপ্রজ্ঞা",,
homo sapient,"হোমো প্রাজ্ঞ, সম-প্রাজ্ঞ",,
homoeopathy,"সদৃশবিধান (N), হোমিত্তপ্যাথি (N)",,
homogeneity,সমসত্ত্বতা,,
homogeneous,"সমসত্ত্ব, সমমাত্র, সমজাতিক",,
homograph,একই বানানবিশিষ্ট কিন্তু ভিন্নার্থক শব্দ,,
homologous,"সমসংস্থ, সমগণীয়",,
homonym,একই ধ্বনিবিশিষ্ট কিন্তু ভিন্নার্থক শব্দ,,
homophone,একই ধ্বনি অথবা উচ্চারণবিশিষ্ট কিন্তু ভিন্নার্থক ও ভিন্নবানানবিশিষ্ট শব্দ,,
homosexual,"সমরতি, সমকাম",,
homy,"স্বগৃহতুল্য (Adj.), পারিবারিক (Adj.)",,
hone,"শান-পথার, শান-পাথরে ঘসিয়া ধার দেওয়া",,
honest,"প্রতিশ্রুতিরক্ষাশীল, ন্যায়বান, সততাপরায়ন, সাধু",,
honey,"পুষ্পমধু, প্রিয়সম্বোধনবিশেষ",,
honey combed,"মধু ছিদ্রবহুল, ঝাঁঝর, মউচাকতুল্য ছিদ্রবহুল, ঝাঁজর, ঝাঁজরা, ফোঁপরা",,
honey sucker,মধু পায়ী,,
honey mouthed,মধু প্রত্যাশী,,
honeycomb,"মউচাক (N), মধুচক্র (N), মধুচকোষ (N)",,
honeycombed,"মউচাকতুল্য ছিদ্রবহুল (Adj.), ফোঁপরা (Adj.), ঝাঁজরা (Adj.), ঝাঁজর (Adj.), ঝাঁঝর (Adj.)",,
honeyed,"মধুময় (Adj.), মধুমাখা (Adj.), মধুর (Adj.)",,
honeymoon,বিবাহের পরবর্তী প্রথম সপ্তাহ,,
honk,বন্য হংসীর ডাক,,
honor,"সম্মান (N), মান্য (N), সম্ভ্রম (N), আদর (N), কদর (N), শ্রদ্ধা (N), উচ্চ মন্মান (N), সম্মানিত পদ (N), মান (N), আবরূ (N), সতীত্ব (N), আত্ম - মন্মান (N), কর্তব্যপরায়ণতা (N), খাতির (N), প্রতিপত্তি (N), সাধুতা (N), সততা (N), সুনাম (N), গৌরব (N), সম্মান করা (V), সম্মানিত করা (V), কদর করা (V), সম্ভ্রম করা (V), মানা (V), আদর করা (V), মান্য করা (V), শ্রদ্ধা করা (V), মহিমান্বিত করা (V), উন্নীত করা (V), মাথায় করা (V)",,
honorable,"সম্মানিত (Adj.), মাননীয় (Adj.), সম্মানজনক (Adj.), ন্যায়পরায়ণ (Adj.), সম্মানযোর্গ্য (Adj.), সসম্মান (Adj.), সম্মানার্হ (Adj.), সম্মানপূর্ণ (Adj.), মান্য (Adj.), মহনীয় (Adj.), পূজনীয় (Adj.)",,
honorably,সম্মানিত,,
honorarium,"বিশেষ কাজের জন্য স্বেচ্ছাপ্রদত্ত বা রীতিমত বেতনের বদলে প্রদত্ত পারিশ্রমিক, দক্ষিণা",,
honorary,"অবৈতনিক, বিনাবেতনে",,
honorary member,অবৈতনিক সদস্য,,
honorary secretary,"অনারারি সচিব, অবৈতনিক সম্পাদক",,
honorary magistrate,"অনারারি ম্যাজিস্ট্রেট, অবৈতনিক শাসক",,
honored,"সম্মানিত (Adj.), সম্ভ্রান্ত (Adj.), আদৃত (Adj.), গৌরবান্বিত (Adj.), অভিনঁদিত (Adj.), গৌরবজনক (Adj.)",,
honorific,সম্মানসূচক,,
honors,প্রদর্শিত সৌলন্যাদি (N),,
honour,"শ্রদ্ধা, সততা, সাধুতা",,
honourable,"সম্মানযোগ্য, মাননীয়, ন্যায়পরায়ণ",,
hood,"মাথা ও ঘাড়ের বস্ত্রাবরণ বিশেষ, বোরখা",,
hooded,"গুণ্ঠিত (Adj.), বোরখা দিয়া আবৃত (Adj.), ফণাত্তয়ালা (Adj.)",,
hoodlum,"রাস্তার গুণ্ডা, বকবাজ ছেলে",,
hoodoo,"ডাকিনী-বিদ্যাবিশেষ, দুর্ভাগ্যদায়ক ব্যক্তি",,
hoodwink,চক্ষু বাঁধিয়া দেওয়া,,
hoodwinking,প্রতারণ (N),,
hoof,"অশ্বখুর (N), ক্ষুর (N), গোক্ষুর (N), পা (N), খুর (N), লাথি মারা (V), হাঁটা (V)",,
hook,"কিছু ধরিয়া বা আটকাইয়া রাখার জন্য লৌহাদি-নির্মিত আঙটা, আঙ্গুলসমূহ, কনুই বাঁকাইয়া মুষ্টিপ্রহার",,
hook worm,হুককৃমি,,
hookah,হুঁকা,,
hooks,আঙ্গুলসমূহ (N),,
hooligan,"রাস্তার গুণ্ডা, রাহাজান",,
hooliganism,"গুণ্ডাানি (N), গুণ্ডামি (N), রাহাজানি (N)",,
hoop,পিপা প্রভৃতি কাষ্ঠখণ্ডগুলিকে আঁটিয়া রাখার জন্য ধাতুপাতের ঘেরবিশেষ,,
hula hoop,দ্বীপের স্ত্রীলোকদের নৃত্যবিশেষ পতর,,
hooray,আহা কি মজা!,,
hoot,চিত্কার করিয়া বিদ্রূপ করা,,
hooting,টিটকারি (N),,
hoover,"হুবের (N), হুবের করা (V)",,
hop,"একপায়ে লাফান, পাখির ন্যায় লাফাইয়া চলা",,
hop joint,হপ যুগ্ম,,
hope,1. আশা,,
hoped,"প্রত্যাশিত (Adj.), আশঁসিত (Adj.)",,
hopeful,"আশাপূর্ণ, আশাপ্রদ",,
hopefulness,"আশাপূর্ণতা (N), আশাপ্রদতা (N)",,
hopeless,আশাহীন,,
hopelessness,"নিরাশতা (N), আশাহীনতা (N), অকর্মণ্যতা (N), ব্যর্থতা (N)",,
hoping,প্রত্যাশী (Adj.),,
hopper,"লাফানে প্রাণী, যে লাফায়",,
hopping,প্লব (N),,
horde,"যাযাবর জাতিবিশেষ, বড় দল",,
horizon,"দিকচক্রবাল, দিগন্ত, দিগবলয়",,
horizontal,"দিগন্তস্থিত, আনুভূমিক, সমতল",,
horizontal line,অনুভূমিক রেখা,,
horizontal section,"অনুভূমিক অধ্যায়, অনুভূমিক ছেদ",,
horizontal pressure,"অনুভূমিক চাপ, অনুভূম চাপ",,
horizontal parallax,"অনুভূমিক লম্বন, ক্ষিতিজ-লম্বন",,
horizontal plane,অনুভূমিক তল,,
hormone,"প্রাণীদেহজ রসবিশেষ, ইঃআ রক্তের সঙ্গে মিশিয়া অঙ্গপ্রতঙ্গ্যগুলিকে সক্রিয় করিয়া তোলে",,
horn,"পশুশৃঙ্গ, শিঙ, হুল, শুঙ্গ",,
horn rimmed,প্রান্তবেষ্টনীহীন শিঙা,,
horn mad,"শিঙা ম্যাড, ক্রোধোম্মত্ত, ক্রোধোন্মত্ত",,
horn pipe,শিঙা পাইপ,,
hornbeam,শক্ত কাণ্ডযুক্ত ক্ষুদ্র বৃক্ষবিশেষ,,
horned,শৃঙ্গযুক্ত (Adj.),,
hornet,"বড় বোলতাবিশেষ, ভীমরুল",,
horology,ঘড়ি নির্মাণবিদ্যা,,
horoscope,"কোষ্ঠী, জাত-পত্রিকা",,
horrible,"ভয়ঙ্কর, ভয়ানক, অপ্রীতিকর",,
horrid,"ভয়ঙ্কর, ভয়ানক, এবড়ো-খেবড়ো, বন্ধুর",,
horrific,"আতঙ্ক কর, ভয়ঙ্কর",,
horrified,সন্ত্রাসিত (Adj.),,
horrify,আতঙ্কিত করা,,
horror,আতঙ্কজনিত কম্পন,,
horror stuck,"ভয়াবহ আটকে, আতঙ্কগ্রস্থ, আতঙ্কিত",,
horror stricken,"ভয়াবহ জর্জরিত, আতঙ্কগ্রস্থ, আতঙ্কিত, আতঙ্কগ্রস্ত",,
hors,বহির্ভূত,,
hors concours,পুরস্কার প্রতিযোগিতায় নামিতেছে না এমন,,
horse,"ঘোড়া, ঘোটক, অশ্ব, অশ্বারোহী, সাদী",,
horse shoing,ঘোড়ার খুরের নাল পরানর কাজ,,
horse flesh,ঘোড়ার মাংস,,
horse hair,ঘোড়ার চুল,,
horsy,"ঘোড়া বা ঘোড়াদৌর সংক্রান্ত, অশ্বপ্রিয়, রেসুড়ে",,
hortative,উপদেশমূলক,,
horticultural,উদ্যানপালনসংক্রান্ত,,
horticulture,উদ্যান-পালনবিদ্যা,,
horticulture overseers service,"উদ্যান অধ্যক্ষ পরিষেবা, উদ্যান উপদর্শ কৃত্যক",,
horticulture officer,"উদ্যান কর্মকর্তা, উদ্যান অফিসার",,
horticulturist,উদ্যানপালক,,
horticulturist organization,উদ্যান সঙ্ঘ,,
hosanna,"ভগবানের প্রশংসাসূচক ধ্বনি, ভগবানের আশীর্বাদলাভের জন্য প্রার্থনা",,
hose,"পুরা পায়ের মোজাবিশেষ, পায়ের পাতার মোজাবিশেষ",,
hosed,আঁটো পাজামা পরিহিত,,
hosier,হোসিয়ারি দ্রব্য বিক্রেতা,,
hosiery,"হোসিয়ারি দ্রব্য, হোসিয়ারি দোকানের মালপত্র",,
hospice,"সন্ন্যাসি সম্প্রদায় কর্তৃক পরিচালিত অতিথিশালা, ধর্মশালা, অনাথশালা",,
hospitable,অতিথিসেবাপরায়ণ,,
hospitable man,"অতিথিপরায়ণ মানুষ, অতিথিসেবক",,
hospital,হাস-পাতাল,,
hospital ship,হাসপাতালে জাহাজ,,
hospitality,"অতিথিসেবা, আতিথেয়তা",,
host,অতিথি যে বাড়িতে আশ্রয় পায় সেই বাডির কর্তা,,
hostage,"জরিমনারূপে পরহস্তে সমর্পিত ব্যক্তি, প্রতিভূ",,
hostel,"ছাত্রাদির জন্য ব্যবসায়রূপে পরিচালিত নহে এমন আবাস, হসটেল",,
hostess,সুখ-স্বাচ্ছন্দ্যের তত্ত্বাবধায়িকা,,
hostile,"শত্রুপক্ষীয়, শত্রুতাপূর্ণ, প্রতিকূল",,
hostile witness,প্রতিকূল সাক্ষী,,
hostilities,"যুদ্ধবিগ্রহ (N), লড়াই (N)",,
hostility,"শত্রুতা (N), প্রতিকূলতা (N), প্রতিকূলাচরণ (N), প্রতিযোগ (N), বিরোধিতা (N), দ্রোহ (N), বৈরভাব (N), বৈগুণ্য (N), ভেদ (N)",,
hot,"উচ্চতাপুযুক্ত, খুব গরম",,
hot plate,গরম থালা,,
hot line,"হট লাইন, উদ্যত লাইন",,
hot teampered,উগ্রস্বভাব,,
hot house,গরম ঘর,,
hotchpotch,"খিচুড়ি, বিভিন্ন দ্রব্যাদির সংমিশ্রণ",,
hotel,"পান্থাবাস, হোটেল",,
hotel keeper,হোটেল কিপার,,
houdah,হাওদা,,
hound,"পশ্চাদ্ধাবন করা (V), জ্বালাতন করা (V), শিকারী কুকুর (N), জঘন্য লোক (N)",,
hour,"ঘণ্টা, 60 মিনিট",,
hour hand,ঘড়িতে ঘণ্টার কাঁটা,,
half an hour,"আধ ঘণ্টা, অর্ধঘণ্টা",,
houri,হুরি,,
hourly,"প্রতি ঘণ্টায়, এক ঘণ্টা অন্তর",,
half hourly,অর্ধেক ঘনঘন,,
hourly rate,"প্রতি ঘণ্টার মূল্য, প্রতিঘন্টা হার",,
house,বাড়ি,,
house to house,ঘরে ঘরে,,
house search,"বাড়িতে অনুসন্ধান, গৃহতল্লাসী",,
house crow,কাক,,
house surgeon,"ঘর সার্জন, সন্নিযুক্ত শল্যচিকিৎসক",,
house party,বাড়িতে পার্টি,,
housing,গৃহস্থালীর কাম,,
housing society,"হাউজিং সোসাইটি, আবাসন সমিতি",,
housing directorate,"হাউজিং অধিদপ্তর, আবাসন অধিকার",,
hovel,ক্ষুদ্র ও জঘন্য বাসা,,
hover,বাতাসে ভাসিতে থাকা,,
how,"কিভাবে, কেমন করিয়া",,
how beit,1. তাহা যাহাই হউক না কেন 2. যাহা হউক,,
how far,"কত দূর, কতদূর",,
how the wind blows,"কিভাবে হালচাল, হালচাল কেমন, অবস্থাগতিক কেমন, হাওয়া কোন দিকে",,
"how about it, what about it",কিভাবে এটি সম্পর্কে,,
howdah,হাওদা,,
howitzer,ক্ষুদ্র কামনাবিশেষ,,
howl,"গর্জন করা, আর্তনাদ করা",,
howling,"আর্তনাদ (N), গর্জন (N), গর্জক (Adj.), আর্তনাদপূর্ণ (Adj.), চরম (Adj.), ডাহা (Adj.)",,
hoyden,"দামাল মেয়ে, গেছো মেয়ে",,
hub,"নাভি, চক্রকেন্দ্র",,
hub of the universe,"মহাবিশ্বের হাব, বোষ্টন-নগর",,
hubbub,"চিত্কার, হল্লা",,
hubby,"স্বামী, ভাতার",,
hubris,"অযথা গর্ব, ঔদ্ধত্য",,
huckleberry,উত্তর আমেরিকার গুল্মবিশেষ বা উহার ফল,,
huckster,ক্ষুদ্র বাসনা-কোসনের ফেরিওয়ালা,,
huddle,"বিশৃঙ্খলভাবে গাদাগাদি করান ব করা, বিশৃঙ্খল ভিড় বা গাদা",,
hue,হৈচৈ,,
huff,"রোষাবেশ, অভিমান, মান",,
hug,"দৃঢ়ভাবে আলিঙ্গন করা, বুকে জড়াইয়া ধরা",,
hug ridden,"সংকুল আলিঙ্গন, দুঃস্বপ্নপীড়িত",,
hug oneself,"নিজেকে আলিঙ্গন, নিজকে নিজে ধন্যবাদ দেওয়া বা অভিনন্দিত করা",,
huge,"বিশাল, প্রকাণ্ড",,
hugely,"প্রকাণ্ডভাবে (Adv.), বিশালভাবে (Adv.), অতিশয় (Adv.), অত্যধিক (Adv.)",,
hugeness,বিশালতা (N),,
hugged,জড়ান (Adj.),,
hugging,গাঢ় আলিঙ্গন (N),,
hulk,বেসামাল জাহাজ,,
hulking,"প্রকাণ্ড (Adj.), জবুথবু (Adj.)",,
hulks,কারাগাররূপে ব্যবহৃত পুরাতন জাহাজ,,
hull,"তষু খোসা বা বহিরাবরণ, বহিরাবরণ মোচন করা",,
hull insurance,জাহাজবিমা,,
hullabaloo,হৈচৈ,,
hullo,"আরে (N), আরে (interj.), ভোঁ (interj.)",,
hum,হুম,,
human,"মানুষ বা মানবজাতীয় সম্বন্ধীয়, মানবসুলভ",,
human like,"ভালো মানুষের, মনুষ্যতুল্য",,
human society,"মানবসমাজ, জনসমাজ",,
human factors,"মনুষ্য কারণ, মানবীয় কারণ",,
human rights,মানবাধিকার,,
humane,"মনুষ্যত্বপূর্ণ, দয়ালু, কোমলহৃদয়, ক্ষমাশীল",,
humanism,"সাহিত্যানুশীলন, মানবধর্ম",,
humanist,মনুষ্য বা মনুষ্যত্ব সংক্রান্ত সাহিত্যবিত্,,
humanistic,"মনুষ্য - সংক্রান্ত (Adj.), প্রয়োগবাদমূলক (Adj.), মনুষ্যত্ব - সংক্রান্ত (Adj.)",,
humanitarian,যে ব্যক্তি খ্রিস্টের দেবত্ব অস্বীকারপূর্বক তাহাকে কেবল মনুষ্যরূপে গণ্য করে,,
humanities,মানুষের প্রতিকৃতি (N),,
humanity,মনুষ্যপ্রকৃতি বা মনুষ্যধর্ম,,
humanize,মনুষ্যোচিত বা মনুষ্যপূর্ণ করা অথবা হওয়া,,
humble,"নীচ, ইতর, নিচু, নিরহঙ্কার",,
humble abode,"পর্ণকুটিরে, কুটির",,
humble pie,এ নিচু,,
humbled,"খর্ব (Adj.), হতমান (Adj.), নিনু (Adj.), পাতিত (Adj.)",,
humbly,"নম্রভাবে (Adv.), বিনীতভাবে (Adv.)",,
humbug,দমবাজি,,
humdrum,"একঘেয়ে, গতানুগতিক",,
humerus,"বাহুর উর্ধ্বাংশের হাড়, প্রগণ্ডাস্থি",,
humid,"আর্দ, সেঁতসেঁত",,
humid region,"আর্দ্র অঞ্চল, আর্দ্রাঞ্চল",,
humiliate,"অবনত অবমানিত হীন করা, হৃতমনা করা",,
humiliated,"অবনমিত (Adj.), খেলো (Adj.), অপদস্থ (Adj.), নিকৃত (Adj.)",,
humiliating,"অপমানকর (Adj.), মানহানিকর (Adj.)",,
humiliation,"অপমানকর, মনাহানিকর",,
humility,"নীচাবস্থা, অবমানিত অবস্থা",,
hummed,ঝঙ্কৃত (Adj.),,
hummingbird,খঁজনা (N),,
hummock,"ছোট পাহাড়, টিলা",,
